SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 2001 to 2019 - (created: 09-03-2020)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
35043;United States;India;LM-2500;Gas turbine;Engines;1999;Yes;2;No;2012;No;New;7.0000;7.0000;14;No
35242;France;India;12PA6;Diesel engine;Engines;1999;Yes;2;No;2012;No;New;2.0000;2.0000;4;Yes
36901;Russia;India;RBU-6000;ASW MRL;Naval weapons;1999;No;2;No;2012;No;New;3.5000;3.5000;7;No
37200;Italy;India;Super Rapid 76mm;Naval gun;Naval weapons;2001;Yes;1;No;2012;No;New;2.7500;2.7500;2.75;No
36480;Israel;India;EL/M-2238 STAR;Air search radar;Sensors;1999;Yes;1;No;2012;No;New;12.5000;12.5000;12.5;No
39773;Belgium;Chad;AML-60/90;Armoured car;Armoured vehicles;2006;No;26;Yes;2008;Yes;Second hand but modernized;0.3500;0.231;6.006;No
40343;Belgium;Lebanon;M-113;APC;Armoured vehicles;2007;No;12;No;2009;No;Second hand;0.2500;0.1;1.2;No
38153;Israel;Belgium;UT-25/UT-30;IFV turret;Other;2006;No;6;Yes;2012;Yes;New;0.6000;0.6000;3.6;No
37877;United States;Belgium;C-9;Diesel engine;Engines;2006;No;37;Yes;2010;No;New;0.0800;0.0800;2.96;No
30700;Switzerland;Belgium;Piranha-3;APC;Armoured vehicles;2006;No;30;Yes;2012;No;New;0.3100;0.3100;9.3;Yes
37877;United States;Belgium;C-9;Diesel engine;Engines;2006;No;30;Yes;2011;No;New;0.0800;0.0800;2.4;No
37877;United States;Belgium;C-9;Diesel engine;Engines;2006;No;30;Yes;2012;No;New;0.0800;0.0800;2.4;No
38153;Israel;Belgium;UT-25/UT-30;IFV turret;Other;2006;No;12;No;2010;No;New;0.6000;0.6000;7.2;No
38153;Israel;Belgium;UT-25/UT-30;IFV turret;Other;2006;No;6;Yes;2011;Yes;New;0.6000;0.6000;3.6;No
55191;Ukraine;Morocco;6TD;Diesel engine;Engines;2009;Yes;54;Yes;2010;No;New;0.1900;0.1900;10.26;No
52099;China;Morocco;AR-2/PHL-03 300mm;Self-propelled MRL;Artillery;2009;Yes;12;No;2010;No;New;1.2000;1.2000;14.4;No
55197;Moldova;United Kingdom;Mi-8MT/Mi-17;Transport helicopter;Aircraft;2011;Yes;2;No;2011;Yes;Second hand;6.7500;2.7;5.4;No
55206;Germany;United States;MTU-1163;Diesel engine;Engines;2003;Yes;2;No;2008;No;New;2.0000;2.0000;4;No
35100;Netherlands;Saudi Arabia;SQUIRE;Ground surv radar;Sensors;2009;No;50;Yes;2012;Yes;New;0.5000;0.5000;25;No
55206;Germany;United States;MTU-1163;Diesel engine;Engines;2003;Yes;2;No;2010;No;New;2.0000;2.0000;4;No
55206;Germany;United States;MTU-1163;Diesel engine;Engines;2003;Yes;2;No;2012;No;New;2.0000;2.0000;4;No
32442;Kyrgyzstan;India;SET-65 Yenot-2;ASW torpedo;Missiles;2006;Yes;18;Yes;2006;Yes;New;1.0000;1.0000;18;No
39062;Spain;Indonesia;C-295;Transport aircraft;Aircraft;2012;No;2;No;2012;No;New;12.0000;12.0000;24;Yes
34228;France;Australia;NH-90 TTH;Transport helicopter;Aircraft;2006;No;3;No;2011;No;New;7.0000;7.0000;21;Yes
34772;France;Norway;MRR-3D;Air search radar;Sensors;2003;No;2;Yes;2012;No;New;10.0000;10.0000;20;No
53489;France;Lebanon;VAB-VTT;APC;Armoured vehicles;2011;No;8;No;2011;No;Second hand;0.2500;0.1;0.8;No
40252;France;Spain;AS-532U2 Cougar;Transport helicopter;Aircraft;2007;No;1;No;2010;No;New;7.2500;7.2500;7.25;No
35792;France;Bulgaria;AS565M Panther;Helicopter;Aircraft;2005;No;1;No;2012;No;New;5.0000;5.0000;5;No
51885;France;Brunei;MM-40-3 Exocet;Anti-ship MI/SSM;Missiles;2010;No;20;Yes;2012;Yes;New;1.1000;1.1000;22;No
34497;Germany;Turkey;Leopard-2A4;Tank;Armoured vehicles;2005;No;1;Yes;2010;No;Second hand;4.0000;1.6;1.6;No
31582;Sweden;Poland;RBS-15 Mk-3;Anti-ship MI/SSM;Missiles;2006;No;8;Yes;2011;No;New;1.2000;1.2000;9.6;No
31582;Sweden;Poland;RBS-15 Mk-3;Anti-ship MI/SSM;Missiles;2006;No;24;No;2012;No;New;1.2000;1.2000;28.8;No
31525;France;Poland;MU90 IMPACT;ASW torpedo;Missiles;2002;Yes;25;Yes;2012;Yes;New;0.5000;0.5000;12.5;No
36360;Denmark;Brazil;Scanter-4100;Air/sea search radar;Sensors;2011;No;1;No;2013;No;New;4.7500;4.7500;4.75;No
22263;Sweden;Netherlands;CV-9035;IFV;Armoured vehicles;2004;No;30;Yes;2008;No;New;1.8000;1.8000;54;Yes
52701;Canada;UAE;PT6;Turboprop/turboshaft;Engines;2009;No;9;Yes;2012;No;New;0.6000;0.6000;5.4;No
22263;Sweden;Netherlands;CV-9035;IFV;Armoured vehicles;2004;No;30;Yes;2009;No;New;1.8000;1.8000;54;Yes
22263;Sweden;Netherlands;CV-9035;IFV;Armoured vehicles;2004;No;35;Yes;2010;No;New;1.8000;1.8000;63;Yes
22263;Sweden;Netherlands;CV-9035;IFV;Armoured vehicles;2004;No;35;Yes;2011;No;New;1.8000;1.8000;63;Yes
22263;Sweden;Netherlands;CV-9035;IFV;Armoured vehicles;2004;No;34;Yes;2012;No;New;1.8000;1.8000;61.2;Yes
52052;Netherlands;Jordan;AIFV;IFV;Armoured vehicles;2010;No;50;No;2011;No;Second hand;0.9000;0.36;18;No
52052;Netherlands;Jordan;AIFV;IFV;Armoured vehicles;2010;No;110;Yes;2012;No;Second hand;0.9000;0.36;39.6;No
52054;Netherlands;Jordan;M-109A1 155mm;Self-propelled gun;Artillery;2010;No;50;No;2011;No;Second hand;1.1000;0.44;22;No
36470;Norway;Poland;NSM;Anti-ship missile;Missiles;2008;No;6;Yes;2012;Yes;New;1.1000;1.1000;6.6;No
55265;Singapore;Thailand;LG-1 105mm;Towed gun;Artillery;2010;Yes;15;No;2011;No;Second hand;0.6000;0.24;3.6;No
54077;France;United Kingdom;ASTER-15 SAAM;SAM;Missiles;1999;Yes;30;Yes;2012;Yes;New;0.3000;0.3000;9;No
54078;France;United Kingdom;ASTER-30;SAM;Missiles;2001;Yes;60;Yes;2012;Yes;New;1.0000;1.0000;60;No
30288;Sweden;Germany;RBS-15 Mk-3;Anti-ship MI/SSM;Missiles;2005;No;6;Yes;2011;No;New;1.2000;1.2000;7.2;Yes
30742;Finland;Poland;AMV;APC;Armoured vehicles;2003;No;40;Yes;2012;No;New;0.3200;0.3200;12.8;Yes
30742;Finland;Poland;AMV;APC;Armoured vehicles;2003;No;15;Yes;2011;No;New;0.3200;0.3200;4.8;Yes
51225;United States;United Kingdom;Cougar;APC;Armoured vehicles;2009;Yes;20;No;2011;No;New;0.3000;0.3000;6;No
52043;United States;United Kingdom;Cougar;APC;Armoured vehicles;2010;No;18;Yes;2011;Yes;New;0.3000;0.3000;5.4;No
52043;United States;United Kingdom;Cougar;APC;Armoured vehicles;2010;No;10;No;2010;No;New;0.3000;0.3000;3;No
30700;Switzerland;Belgium;Piranha-3;APC;Armoured vehicles;2006;No;30;Yes;2011;No;New;0.3100;0.3100;9.3;Yes
30700;Switzerland;Belgium;Piranha-3;APC;Armoured vehicles;2006;No;37;No;2010;No;New;0.3100;0.3100;11.47;Yes
39260;France;Saudi Arabia;AS565M Panther;Helicopter;Aircraft;2006;Yes;3;No;2010;No;New;5.0000;5.0000;15;No
30288;Sweden;Germany;RBS-15 Mk-3;Anti-ship MI/SSM;Missiles;2005;No;6;Yes;2012;Yes;New;1.2000;1.2000;7.2;Yes
55262;Netherlands;Jordan;AIFV-APC;APC;Armoured vehicles;2010;No;86;Yes;2012;No;Second hand;0.3000;0.12;10.32;No
34289;China;Pakistan;Type-90-2M/MBT-2000;Tank;Armoured vehicles;1998;Yes;21;Yes;2012;No;New;3.8100;3.8100;80.01;Yes
28902;United States;Australia;RIM-162 ESSM;SAM;Missiles;2002;No;30;Yes;2011;No;New;0.4000;0.4000;12;Yes
38895;Sweden;United States;SAK-70 Mk-2 57mm;Naval gun;Naval weapons;2004;Yes;2;No;2012;No;New;2.5000;2.5000;5;Yes
55777;Brazil;Comoros;L-410 Turbolet;Light transport ac;Aircraft;2012;No;1;No;2012;No;Second hand;2.5000;1;1;No
51141;Italy;Bahamas;P-68;Light transport ac;Aircraft;2008;Yes;1;No;2009;No;New;0.3500;0.3500;0.35;No
31092;Germany;United States;TRS-3D;Air/sea search radar;Sensors;2004;No;2;No;2012;No;New;10.0000;10.0000;20;Yes
55257;France;Cyprus;Mistral;Portable SAM;Missiles;2009;Yes;6;Yes;2010;No;New;0.1000;0.1000;0.6;No
55257;France;Cyprus;Mistral;Portable SAM;Missiles;2009;Yes;8;Yes;2011;No;New;0.1000;0.1000;0.8;No
52233;France;Bahrain;MM-40 Exocet;Anti-ship missile;Missiles;2009;Yes;17;Yes;2010;No;New;1.0000;1.0000;17;No
21271;France;UAE;MM-40-3 Exocet;Anti-ship MI/SSM;Missiles;2006;No;43;Yes;2010;Yes;New;1.1000;1.1000;47.3;No
40352;Israel;Colombia;Kfir C-7;FGA aircraft;Aircraft;2007;Yes;6;No;2010;No;Second hand but modernized;18.5000;12.21;73.26;No
34606;Sweden;Italy;Bv-206S;APC;Armoured vehicles;2003;No;9;Yes;2008;No;New;0.2300;0.2300;2.07;No
55281;Montenegro;Armenia;D-30 122mm;Towed gun;Artillery;2010;Yes;16;No;2010;No;Second hand;0.3500;0.14;2.24;No
31295;Sweden;Italy;Bv-206S;APC;Armoured vehicles;2003;No;36;Yes;2007;No;New;0.2300;0.2300;8.28;No
31295;Sweden;Italy;Bv-206S;APC;Armoured vehicles;2003;No;24;Yes;2006;Yes;New;0.2300;0.2300;5.52;No
53022;Canada;Peru;DHC-6 Twin Otter;Transport aircraft;Aircraft;2010;No;2;No;2012;No;New;2.5000;2.5000;5;No
28954;Poland;Malaysia;PT-91M;Tank;Armoured vehicles;2003;No;3;No;2010;No;New;3.2000;3.2000;9.6;No
28954;Poland;Malaysia;PT-91M;Tank;Armoured vehicles;2003;No;6;No;2007;No;New;3.2000;3.2000;19.2;No
33763;Poland;Malaysia;WZT-4;ARV;Armoured vehicles;2003;No;2;Yes;2010;No;New;1.4000;1.4000;2.8;No
51869;South Africa;Senegal;Ratel-20;IFV;Armoured vehicles;2008;Yes;12;No;2010;No;Second hand;0.8000;0.32;3.84;No
52964;Norway;Slovenia;Protector;APC turret;Other;2009;No;10;Yes;2011;No;New;0.0500;0.0500;0.5;No
37500;United States;Oman;AAQ-14 LANTIRN;Aircraft EO system;Sensors;2002;No;4;Yes;2006;Yes;New;1.0000;1.0000;4;No
35973;South Africa;United States;RG-31 Nyala;APC;Armoured vehicles;2003;Yes;424;Yes;2007;No;New;0.1800;0.1800;76.32;Yes
35973;South Africa;United States;RG-31 Nyala;APC;Armoured vehicles;2003;Yes;432;Yes;2008;No;New;0.1800;0.1800;77.76;Yes
55292;South Africa;Uganda;Casspir;APC;Armoured vehicles;2009;Yes;27;No;2010;No;Second hand but modernized;0.2000;0.132;3.564;No
51909;South Africa;Finland;RG-32 Scout;APV;Armoured vehicles;2010;No;4;No;2010;No;New;0.1400;0.1400;0.56;No
55298;United States;Gabon;6BT;Diesel engine;Engines;2010;No;24;Yes;2010;No;New;0.0300;0.0300;0.72;No
50789;South Africa;Ireland;RG-32 Scout;APV;Armoured vehicles;2008;No;27;No;2010;No;New;0.1400;0.1400;3.78;No
55299;South Africa;Ireland;RG-32 Scout;APV;Armoured vehicles;2009;Yes;8;No;2010;No;New;0.1400;0.1400;1.12;No
55299;South Africa;Ireland;RG-32 Scout;APV;Armoured vehicles;2009;Yes;10;Yes;2011;Yes;New;0.1400;0.1400;1.4;No
55299;South Africa;Ireland;RG-32 Scout;APV;Armoured vehicles;2009;Yes;9;Yes;2012;Yes;New;0.1400;0.1400;1.26;No
55304;South Africa;Congo;Fox;APV;Armoured vehicles;2010;Yes;15;No;2010;No;New;0.1300;0.1300;1.95;No
51771;United Kingdom;Sweden;NLAW;Anti-tank missile;Missiles;2005;No;600;Yes;2012;Yes;New;0.0100;0.0100;6;No
39948;Ukraine;Thailand;BTR-3U Guardian;IFV;Armoured vehicles;2008;No;14;No;2010;No;New;0.8600;0.8600;12.04;No
26333;Germany;Italy;PzH-2000 155mm;Self-propelled gun;Artillery;2002;No;10;Yes;2007;No;New;4.5000;4.5000;45;Yes
26333;Germany;Italy;PzH-2000 155mm;Self-propelled gun;Artillery;2002;No;10;Yes;2005;No;New;4.5000;4.5000;45;Yes
26333;Germany;Italy;PzH-2000 155mm;Self-propelled gun;Artillery;2002;No;10;Yes;2006;No;New;4.5000;4.5000;45;Yes
51770;Sweden;Finland;NLAW;Anti-tank missile;Missiles;2007;No;1000;Yes;2010;Yes;New;0.0100;0.0100;10;No
30742;Finland;Poland;AMV;APC;Armoured vehicles;2003;No;30;Yes;2009;No;New;0.3200;0.3200;9.6;Yes
30742;Finland;Poland;AMV;APC;Armoured vehicles;2003;No;21;Yes;2008;No;New;0.3200;0.3200;6.72;Yes
38432;Italy;Poland;HITFIST;IFV turret;Other;2003;No;20;Yes;2008;No;New;0.7000;0.7000;14;Yes
55849;Ireland;Australia;Bushmaster;APC;Armoured vehicles;2008;No;41;Yes;2010;No;New;0.2100;0.2100;8.61;Yes
55004;United States;Norway;C-130J-30 Hercules;Transport aircraft;Aircraft;2012;No;1;No;2012;No;New;37.5000;37.5000;37.5;No
51940;Russia;Afghanistan;Mi-8MT/Mi-17;Transport helicopter;Aircraft;2011;No;12;No;2012;No;New;6.7500;6.7500;81;No
52355;Netherlands;Germany;Variant;Air/sea search radar;Sensors;2009;No;3;Yes;2012;No;New;4.7500;4.7500;14.25;No
51646;Russia;Indonesia;R-73/AA-11;SRAAM;Missiles;2008;Yes;75;Yes;2010;Yes;New;0.1500;0.1500;11.25;No
39067;Russia;Indonesia;Kh-31A1/AS-17;Anti-ship missile/ARM;Missiles;2009;Yes;5;Yes;2011;Yes;New;1.1000;1.1000;5.5;No
55315;Russia;Indonesia;Kh-59M/AS-18 Kazoo;ASM;Missiles;2009;Yes;10;Yes;2012;No;New;1.0000;1.0000;10;No
55316;Russia;Indonesia;Kh-29/AS-14 Kedge;ASM;Missiles;2009;Yes;10;Yes;2012;No;New;0.2000;0.2000;2;No
32680;United States;Oman;AAQ-13 LANTIRN;Combat ac radar;Sensors;2002;No;3;Yes;2005;Yes;New;1.0000;1.0000;3;No
32680;United States;Oman;AAQ-13 LANTIRN;Combat ac radar;Sensors;2002;No;4;Yes;2007;Yes;New;1.0000;1.0000;4;No
37500;United States;Oman;AAQ-14 LANTIRN;Aircraft EO system;Sensors;2002;No;3;Yes;2005;Yes;New;1.0000;1.0000;3;No
30469;South Korea;Turkey;K-9 Thunder 155mm;Self-propelled gun;Artillery;2001;No;40;Yes;2012;No;New;4.3200;4.3200;172.8;Yes
28132;United States;Turkey;F-16C Block-50/52;FGA aircraft;Aircraft;2007;No;24;Yes;2012;No;New;31.0000;31.0000;744;Yes
54425;Russia;Viet Nam;KAB-500/1500;Guided Bomb;Missiles;2009;Yes;100;Yes;2012;Yes;New;0.0200;0.0200;2;No
35513;France;United States;MO-120-RT 120mm;Mortar;Artillery;2004;No;20;Yes;2012;No;New;0.1000;0.1000;2;No
38432;Italy;Poland;HITFIST;IFV turret;Other;2003;No;40;Yes;2012;No;New;0.7000;0.7000;28;Yes
53352;Ukraine;Iraq;R-2;Anti-tank missile;Missiles;2009;Yes;400;Yes;2012;Yes;New;0.0400;0.0400;16;No
50544;United States;UAE;S-70/UH-60L;Helicopter;Aircraft;2010;No;11;Yes;2012;No;New;7.2500;7.2500;79.75;No
39306;China;Pakistan;ZDK-03;AEW&C aircraft;Aircraft;2008;No;1;Yes;2012;No;New;125.0000;125.0000;125;No
34016;Germany;Australia;Waran;APC;Armoured vehicles;2002;No;100;Yes;2010;No;New;0.3500;0.3500;35;No
34016;Germany;Australia;Waran;APC;Armoured vehicles;2002;No;42;Yes;2011;Yes;New;0.3500;0.3500;14.7;No
36472;Germany;Australia;Waran;APC;Armoured vehicles;2008;No;40;Yes;2011;No;New;0.3500;0.3500;14;No
36472;Germany;Australia;Waran;APC;Armoured vehicles;2008;No;41;Yes;2012;No;New;0.3500;0.3500;14.35;No
54260;Russia;Armenia;Tigr;APV;Armoured vehicles;2010;Yes;10;Yes;2011;No;New;0.1500;0.1500;1.5;No
55358;Bulgaria;Georgia;D-30 122mm;Towed gun;Artillery;2011;Yes;12;No;2011;No;Second hand;0.3500;0.14;1.68;No
36265;Russia;China;Kh-59MK/AS-18MK;Anti-ship missile;Missiles;2004;Yes;25;Yes;2012;Yes;New;1.4000;1.4000;35;No
36265;Russia;China;Kh-59MK/AS-18MK;Anti-ship missile;Missiles;2004;Yes;25;Yes;2008;No;New;1.4000;1.4000;35;No
51352;China;Bolivia;K-8 Karakorum-8;Trainer/combat ac;Aircraft;2009;Yes;6;No;2011;No;New;3.5000;3.5000;21;No
51246;China;Tanzania;F-7MG;Fighter aircraft;Aircraft;2008;Yes;4;No;2011;No;New;12.5000;12.5000;50;No
34236;Italy;Romania;C-27J Spartan;Transport aircraft;Aircraft;2007;No;2;No;2011;No;New;16.0000;16.0000;32;No
53933;Spain;Romania;VAMTAC BN3;APV;Armoured vehicles;2010;No;4;No;2011;No;New;0.1400;0.1400;0.56;No
51490;United States;France;6BT;Diesel engine;Engines;2009;No;3;Yes;2011;No;New;0.0300;0.0300;0.09;No
34236;Italy;Romania;C-27J Spartan;Transport aircraft;Aircraft;2007;No;1;No;2012;No;New;16.0000;16.0000;16;No
55365;Norway;United States;Protector;APC turret;Other;2011;No;1141;Yes;2012;No;New;0.0500;0.0500;57.05;Yes
52956;Norway;United States;Protector;APC turret;Other;2009;No;1000;Yes;2012;No;New;0.0500;0.0500;50;Yes
52188;United States;Turkey;AH-1W SuperCobra;Combat helicopter;Aircraft;2011;No;3;No;2012;No;Second hand;11.5000;4.6;13.8;No
52585;South Africa;Iraq;Ingwe;Anti-tank missile;Missiles;2010;Yes;170;Yes;2012;No;New;0.0300;0.0300;5.1;No
50106;Russia;China;Mi-8MT/Mi-17;Transport helicopter;Aircraft;2005;Yes;10;Yes;2012;Yes;New;6.7500;6.7500;67.5;No
50106;Russia;China;Mi-8MT/Mi-17;Transport helicopter;Aircraft;2005;Yes;10;Yes;2009;Yes;New;6.7500;6.7500;67.5;No
50106;Russia;China;Mi-8MT/Mi-17;Transport helicopter;Aircraft;2005;Yes;9;Yes;2008;No;New;6.7500;6.7500;60.75;No
50106;Russia;China;Mi-8MT/Mi-17;Transport helicopter;Aircraft;2005;Yes;12;Yes;2010;No;New;6.7500;6.7500;81;No
54476;Ukraine;Ethiopia;Combat;Anti-tank missile;Missiles;2011;No;625;Yes;2012;Yes;New;0.0200;0.0200;12.5;No
53236;United States;Paraguay;Cessna-208 Caravan;Light transport ac;Aircraft;2010;No;1;No;2012;No;New;0.9000;0.9000;0.9;No
32986;North Korea;Syria;Hwasong-7/Scud Mod-D;SSM;Missiles;1996;Yes;10;Yes;2009;No;New;2.0000;2.0000;20;Yes
32986;North Korea;Syria;Hwasong-7/Scud Mod-D;SSM;Missiles;1996;Yes;10;Yes;2008;No;New;2.0000;2.0000;20;Yes
55384;Canada;Cambodia;PW100;Turboprop/turboshaft;Engines;2012;No;4;Yes;2012;No;New;1.0000;1.0000;4;No
55383;China;Cambodia;MA60;Transport aircraft;Aircraft;2012;No;2;No;2012;No;New;7.5000;7.5000;15;No
35021;United States;South Korea;F404;Turbofan;Engines;2006;Yes;11;Yes;2012;No;New;2.2000;2.2000;24.2;Yes
34065;Netherlands;South Korea;Goalkeeper;CIWS;Air defence systems;2003;No;1;No;2012;No;New;10.0000;10.0000;10;No
31413;United States;Canada;RIM-162 ESSM;SAM;Missiles;2001;No;4;Yes;2010;No;New;0.4000;0.4000;1.6;Yes
19637;China;Pakistan;Red Arrow-8;Anti-tank missile;Missiles;1989;No;500;Yes;2012;Yes;New;0.0100;0.0100;5;Yes
55428;Russia;Algeria;TEST-71;AS/ASW torpedo;Missiles;2007;Yes;6;Yes;2011;Yes;New;1.1000;1.1000;6.6;No
55428;Russia;Algeria;TEST-71;AS/ASW torpedo;Missiles;2007;Yes;7;Yes;2012;Yes;New;1.1000;1.1000;7.7;No
53912;Russia;Algeria;Pozitiv-ME1.2;Air/sea search radar;Sensors;2007;Yes;2;No;2012;No;New;5.0000;5.0000;10;No
38427;Russia;Algeria;9M131 Metis-M/AT-13;Anti-tank missile;Missiles;2006;Yes;100;Yes;2012;Yes;New;0.0200;0.0200;2;No
32035;France;New Zealand;NH-90 TTH;Transport helicopter;Aircraft;2006;No;2;No;2012;No;New;7.0000;7.0000;14;No
32684;France;Oman;NH-90 TTH;Transport helicopter;Aircraft;2004;No;6;Yes;2012;No;New;7.0000;7.0000;42;No
38255;Israel;Italy;Spike-MR/LR;Anti-tank missile;Missiles;2009;No;200;Yes;2012;No;New;0.0300;0.0300;6;Yes
34056;Israel;New Zealand;EL/M-2022;MP aircraft radar;Sensors;2005;No;1;No;2011;No;New;2.5000;2.5000;2.5;No
34056;Israel;New Zealand;EL/M-2022;MP aircraft radar;Sensors;2005;No;2;No;2012;No;New;2.5000;2.5000;5;No
40253;Israel;Spain;Spike-ER;Anti-tank missile;Missiles;2007;No;75;Yes;2012;Yes;New;0.0600;0.0600;4.5;Yes
53666;Israel;Singapore;Derby;BVRAAM;Missiles;2008;Yes;40;Yes;2012;Yes;New;0.4000;0.4000;16;No
53665;Israel;Singapore;Python-5;BVRAAM;Missiles;2008;Yes;40;Yes;2012;Yes;New;0.2500;0.2500;10;No
25340;Russia;India;R-73/AA-11;SRAAM;Missiles;1996;Yes;270;Yes;2012;No;New;0.1500;0.1500;40.5;No
30638;United States;South Korea;Boeing-737 AEW&C;AEW&C aircraft;Aircraft;2006;No;2;No;2012;No;New;250.0000;250.0000;500;Yes
52102;United States;Iraq;M-113;APC;Armoured vehicles;2010;No;479;No;2012;No;Second hand but modernized;0.2500;0.165;79.035;No
50734;United States;Iraq;Swiftships-35;Patrol craft;Ships;2009;No;5;No;2011;No;New;5.5000;5.5000;27.5;No
50734;United States;Iraq;Swiftships-35;Patrol craft;Ships;2009;No;3;No;2012;No;New;5.5000;5.5000;16.5;No
54493;Russia;India;RVV-AE/AA-12 Adder;BVRAAM;Missiles;2006;No;40;Yes;2012;Yes;New;0.4000;0.4000;16;No
50534;Norway;Brazil;Penguin-2;Anti-ship missile;Missiles;2008;No;8;Yes;2012;Yes;New;0.7500;0.7500;6;No
55496;Russia;Egypt;9M338/SA-15;SAM;Missiles;2005;Yes;100;Yes;2005;No;New;0.2500;0.2500;25;No
53832;United States;Kuwait;Pegasus;Patrol craft;Ships;2009;No;2;Yes;2011;No;New;4.6000;4.6000;9.2;No
53602;Austria;Ghana;DA42MPP;Reconnaissance ac;Aircraft;2012;Yes;3;No;2012;No;New;0.5000;0.5000;1.5;No
51600;Germany;Singapore;Buffel;ARV;Armoured vehicles;2007;Yes;10;Yes;2011;No;Second hand but modernized;2.2500;1.485;14.85;No
51600;Germany;Singapore;Buffel;ARV;Armoured vehicles;2007;Yes;9;Yes;2010;Yes;Second hand but modernized;2.2500;1.485;13.365;No
37694;France;United States;FLASH;ASW sonar;Sensors;2002;No;28;Yes;2012;No;New;1.9000;1.9000;53.2;Yes
31385;Russia;India;9M113 Konkurs/AT-5;Anti-tank missile;Missiles;1988;Yes;2500;Yes;2012;No;New;0.0200;0.0200;50;Yes
26695;Russia;India;Su-30MK;FGA aircraft;Aircraft;2001;Yes;11;Yes;2012;No;New;55.0000;55.0000;605;Yes
55952;Germany;Turkey;Leopard-2A4;Tank;Armoured vehicles;2009;No;9;No;2010;No;Second hand;4.0000;1.6;14.4;No
32771;Germany;India;MILAN;Anti-tank missile;Missiles;1979;Yes;400;Yes;2012;Yes;New;0.0100;0.0100;4;Yes
39339;Israel;India;EL/M-2083 APR;Air search radar;Sensors;2002;No;1;No;2007;No;New;15.0000;15.0000;15;No
39339;Israel;India;EL/M-2083 APR;Air search radar;Sensors;2002;No;1;No;2008;No;New;15.0000;15.0000;15;No
50838;Israel;India;EL/M-2083 APR;Air search radar;Sensors;2009;No;2;Yes;2012;Yes;New;15.0000;15.0000;30;No
55460;Canada;Mauritania;PT6;Turboprop/turboshaft;Engines;2011;No;2;Yes;2012;No;New;0.6000;0.6000;1.2;No
32299;Russia;Syria;9M131 Metis-M/AT-13;Anti-tank missile;Missiles;1998;Yes;150;Yes;2001;Yes;New;0.0200;0.0200;3;No
55461;Russia;Syria;Kornet/AT-14;Anti-tank missile;Missiles;2004;No;250;Yes;2005;Yes;New;0.0400;0.0400;10;No
40220;United States;Morocco;PC-9;Trainer aircraft;Aircraft;2009;No;4;No;2012;No;New;1.4000;1.4000;5.6;No
36280;Norway;Romania;MPQ-64 Sentinel;Air search radar;Sensors;2005;Yes;2;Yes;2008;Yes;New;5.0000;5.0000;10;No
51539;United States;UAE;CH-47F Chinook;Transport helicopter;Aircraft;2011;No;2;Yes;2012;No;New;20.0000;20.0000;40;No
52910;Israel;Dominican Republic;EL/M-2082;Air search radar;Sensors;2010;Yes;1;Yes;2010;Yes;New;15.0000;15.0000;15;No
51641;Israel;Chile;Spike-MR/LR;Anti-tank missile;Missiles;2008;No;100;Yes;2012;Yes;New;0.0300;0.0300;3;No
50460;Israel;Azerbaijan;Hermes-450;UAV;Aircraft;2008;No;4;Yes;2012;Yes;New;2.0000;2.0000;8;No
50502;Russia;Algeria;Su-30MK;FGA aircraft;Aircraft;2010;No;6;Yes;2012;No;New;55.0000;55.0000;330;No
32122;France;India;GS-100;Air search radar;Sensors;2009;No;2;Yes;2011;Yes;New;7.5000;7.5000;15;Yes
32122;France;India;GS-100;Air search radar;Sensors;2009;No;3;Yes;2012;No;New;7.5000;7.5000;22.5;Yes
50866;Israel;India;Griffin;Guided bomb;Missiles;2009;No;125;Yes;2012;Yes;New;0.0200;0.0200;2.5;No
54431;Russia;Myanmar;R-27/AA-10;BVRAAM;Missiles;2010;Yes;40;Yes;2011;Yes;New;0.1900;0.1900;7.6;No
52220;Netherlands;Estonia;XA-180;APC;Armoured vehicles;2010;No;6;No;2011;No;Second hand;0.3000;0.12;0.72;No
36172;Germany;Latvia;SWATH-125t;Patrol craft;Ships;2008;Yes;2;Yes;2012;No;New;4.6000;4.6000;9.2;Yes
54014;United States;Israel;PC-9;Trainer aircraft;Aircraft;2011;Yes;1;No;2012;No;New;1.4000;1.4000;1.4;No
39458;Italy;France;Super Rapid 76mm;Naval gun;Naval weapons;2006;No;1;No;2012;No;New;2.7500;2.7500;2.75;No
51742;France;Indonesia;MIDR;Diesel engine;Engines;2006;No;40;Yes;2009;No;New;0.0500;0.0500;2;No
51742;France;Indonesia;MIDR;Diesel engine;Engines;2006;No;20;Yes;2011;No;New;0.0500;0.0500;1;No
51742;France;Indonesia;MIDR;Diesel engine;Engines;2006;No;30;Yes;2012;No;New;0.0500;0.0500;1.5;No
53866;France;Bangladesh;AS365/AS565 Panther;Helicopter;Aircraft;2011;No;2;No;2012;No;New;3.2500;3.2500;6.5;No
53607;United Kingdom;Australia;Air refuel system;Air refuel system;Other;2004;No;1;No;2012;No;New;10.0000;10.0000;10;No
52687;Israel;Singapore;SPICE;Guided bomb;Missiles;2006;Yes;100;Yes;2007;Yes;New;0.0200;0.0200;2;No
