SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 1991 to 2000 - (created: 09-03-2020)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
19934;Germany;South Korea;Type-209/1200;Submarine;Ships;1989;No;1;No;1997;No;New;110.0000;110.0000;110;Yes
20681;United Kingdom;Indonesia;Rover;Oiler;Ships;1991;No;1;No;1992;No;Second hand but modernized;45.0000;29.7;29.7;No
23349;Italy;Brazil;Model-56 105mm;Towed gun;Artillery;1995;No;18;No;1995;No;New;0.4500;0.4500;8.1;No
25669;Egypt;Bosnia-Herzegovina;T-55;Tank;Armoured vehicles;1997;Yes;10;No;1997;No;Second hand;1.2500;0.5;5;No
23373;Canada;United States;Piranha;APC;Armoured vehicles;1994;No;12;No;1995;No;New;0.2600;0.2600;3.12;No
25693;Germany;Sweden;MT-LB;APC;Armoured vehicles;1992;Yes;5;No;1993;No;Second hand but modernized;0.2200;0.1452;0.726;No
25694;Germany;Sweden;MT-LB;APC;Armoured vehicles;1992;Yes;4;No;1993;No;Second hand;0.2200;0.088;0.352;No
24237;France;Qatar;MRR-3D;Air search radar;Sensors;1992;Yes;3;No;1996;No;New;10.0000;10.0000;30;No
24237;France;Qatar;MRR-3D;Air search radar;Sensors;1992;Yes;1;No;1997;No;New;10.0000;10.0000;10;No
23900;Czechia;Latvia;M-43 120mm;Mortar;Artillery;1995;No;26;No;1995;No;Second hand;0.0500;0.02;0.52;No
21829;Poland;Latvia;BRDM-2;Reconnaissance AV;Armoured vehicles;1992;Yes;2;No;1992;No;Second hand;0.1500;0.06;0.12;No
21667;Israel;Chile;EL/M-2221 STGR;Fire control radar;Sensors;1989;Yes;2;Yes;1993;Yes;New;4.7500;4.7500;9.5;No
21667;Israel;Chile;EL/M-2221 STGR;Fire control radar;Sensors;1989;Yes;2;Yes;1994;Yes;New;4.7500;4.7500;9.5;No
21667;Israel;Chile;EL/M-2221 STGR;Fire control radar;Sensors;1989;Yes;2;Yes;1995;Yes;New;4.7500;4.7500;9.5;No
21667;Israel;Chile;EL/M-2221 STGR;Fire control radar;Sensors;1989;Yes;2;Yes;1996;Yes;New;4.7500;4.7500;9.5;No
21666;Israel;Chile;EL/M-2228;Air search radar;Sensors;1989;Yes;1;Yes;1993;Yes;New;4.7500;4.7500;4.75;No
21666;Israel;Chile;EL/M-2228;Air search radar;Sensors;1989;Yes;1;Yes;1994;Yes;New;4.7500;4.7500;4.75;No
21666;Israel;Chile;EL/M-2228;Air search radar;Sensors;1989;Yes;1;Yes;1995;Yes;New;4.7500;4.7500;4.75;No
21666;Israel;Chile;EL/M-2228;Air search radar;Sensors;1989;Yes;1;Yes;1996;Yes;New;4.7500;4.7500;4.75;No
22891;United States;Kuwait;BGM-71 TOW;Anti-tank missile;Missiles;1993;No;155;Yes;1995;Yes;New;0.0100;0.0100;1.55;No
22891;United States;Kuwait;BGM-71 TOW;Anti-tank missile;Missiles;1993;No;156;Yes;1996;Yes;New;0.0100;0.0100;1.56;No
22891;United States;Kuwait;BGM-71 TOW;Anti-tank missile;Missiles;1993;No;155;Yes;1997;Yes;New;0.0100;0.0100;1.55;No
20451;United States;Greece;F-4E Phantom-2;FGA aircraft;Aircraft;1990;No;28;Yes;1991;No;Second hand;25.0000;10;280;No
20426;United States;Saudi Arabia;Patriot;SAM system;Air defence systems;1992;No;5;Yes;1996;Yes;New;47.0000;47.0000;235;No
22324;United States;Spain;M-113;APC;Armoured vehicles;1993;No;15;Yes;1996;Yes;Second hand;0.2500;0.1;1.5;No
22324;United States;Spain;M-113;APC;Armoured vehicles;1993;No;16;Yes;1997;Yes;Second hand;0.2500;0.1;1.6;No
21485;United States;United Kingdom;CH-47D Chinook;Transport helicopter;Aircraft;1993;No;2;Yes;1996;Yes;New;18.0000;18.0000;36;No
24570;Canada;Australia;Piranha/LAV-25;IFV;Armoured vehicles;1995;No;14;Yes;1996;No;New;0.8600;0.8600;12.04;No
24746;Russia;Armenia;D-30 122mm;Towed gun;Artillery;1995;Yes;18;Yes;1995;Yes;Second hand;0.3500;0.14;2.52;No
24746;Russia;Armenia;D-30 122mm;Towed gun;Artillery;1995;Yes;18;Yes;1996;Yes;Second hand;0.3500;0.14;2.52;No
24748;Russia;Armenia;R-17 Elbrus/Scud-B;SSM;Missiles;1995;Yes;24;No;1996;No;Second hand;1.5000;0.6;14.4;No
23251;United States;Brazil;SH-3H Sea King;ASW helicopter;Aircraft;1994;No;6;No;1996;No;Second hand;14.0000;5.6;33.6;No
24749;Russia;Armenia;3M8M1/SA-4;SAM;Missiles;1993;Yes;349;Yes;1994;Yes;Second hand;0.2000;0.08;27.92;No
20426;United States;Saudi Arabia;Patriot;SAM system;Air defence systems;1992;No;4;Yes;1995;No;New;47.0000;47.0000;188;No
20426;United States;Saudi Arabia;Patriot;SAM system;Air defence systems;1992;No;4;Yes;1997;No;New;47.0000;47.0000;188;No
25364;Russia;Armenia;9M111 Fagot/AT-4;Anti-tank missile;Missiles;1993;Yes;237;Yes;1993;Yes;Second hand;0.0100;0.004;0.948;No
25364;Russia;Armenia;9M111 Fagot/AT-4;Anti-tank missile;Missiles;1993;Yes;236;Yes;1994;Yes;Second hand;0.0100;0.004;0.944;No
25364;Russia;Armenia;9M111 Fagot/AT-4;Anti-tank missile;Missiles;1993;Yes;236;Yes;1995;Yes;Second hand;0.0100;0.004;0.944;No
25364;Russia;Armenia;9M111 Fagot/AT-4;Anti-tank missile;Missiles;1993;Yes;236;Yes;1996;Yes;Second hand;0.0100;0.004;0.944;No
24071;Russia;Sri Lanka;Mi-8MT/Mi-17;Transport helicopter;Aircraft;1994;Yes;6;No;1994;Yes;New;6.7500;6.7500;40.5;No
21485;United States;United Kingdom;CH-47D Chinook;Transport helicopter;Aircraft;1993;No;1;Yes;1995;No;New;18.0000;18.0000;18;No
25824;Singapore;Papua New Guinea;Standard 120mm;Mortar;Artillery;1995;Yes;3;No;1996;No;New;0.0500;0.0500;0.15;No
20856;Germany;Indonesia;Project-133/Parchim;Corvette;Ships;1992;No;3;No;1993;No;Second hand but modernized;60.0000;39.6;118.8;No
20856;Germany;Indonesia;Project-133/Parchim;Corvette;Ships;1992;No;6;No;1994;No;Second hand but modernized;60.0000;39.6;237.6;No
20856;Germany;Indonesia;Project-133/Parchim;Corvette;Ships;1992;No;3;No;1995;No;Second hand but modernized;60.0000;39.6;118.8;No
20856;Germany;Indonesia;Project-133/Parchim;Corvette;Ships;1992;No;4;No;1996;No;Second hand but modernized;60.0000;39.6;158.4;No
21831;Russia;Lithuania;BTR-60PB;APC;Armoured vehicles;1992;Yes;15;No;1992;No;Second hand;0.2500;0.1;1.5;No
25931;Switzerland;South Africa;PC-6 Turbo Porter;Light transport ac;Aircraft;1992;Yes;7;No;1993;No;New;0.8000;0.8000;5.6;No
25936;France;Netherlands;AS-355/AS-555 Fennec;Light helicopter;Aircraft;1997;No;1;No;1997;No;New;1.3000;1.3000;1.3;No
20585;Netherlands;Germany;Goalkeeper;CIWS;Air defence systems;1991;No;3;No;1991;No;New;10.0000;10.0000;30;No
25205;Germany;Brazil;Grajau;Patrol craft;Ships;1994;No;1;No;1995;No;New;10.6000;10.6000;10.6;No
25205;Germany;Brazil;Grajau;Patrol craft;Ships;1994;No;1;No;1996;No;New;10.6000;10.6000;10.6;No
35289;Russia;Eritrea;R-73/AA-11;SRAAM;Missiles;1998;No;75;Yes;1998;No;New;0.1500;0.1500;11.25;No
21562;Netherlands;Denmark;BrPz-1 Biber;ABL;Armoured vehicles;1993;No;6;No;1994;No;Second hand;1.0000;0.4;2.4;No
21562;Netherlands;Denmark;BrPz-1 Biber;ABL;Armoured vehicles;1993;No;2;No;1995;No;Second hand;1.0000;0.4;0.8;No
21228;United States;Denmark;M-113;APC;Armoured vehicles;1988;Yes;25;No;1992;No;New;0.2500;0.2500;6.25;No
21228;United States;Denmark;M-113;APC;Armoured vehicles;1988;Yes;25;No;1993;No;New;0.2500;0.2500;6.25;No
26025;United States;Bahrain;BGM-71 TOW;Anti-tank missile;Missiles;1994;Yes;190;No;1996;No;New;0.0100;0.0100;1.9;No
25367;France;Brazil;Mirage-3E;FGA aircraft;Aircraft;1996;No;1;No;1998;Yes;Second hand but modernized;11.2000;7.392;7.392;No
18190;United States;Italy;BGM-71 TOW;Anti-tank missile;Missiles;1987;No;240;Yes;1991;Yes;New;0.0100;0.0100;2.4;No
18190;United States;Italy;BGM-71 TOW;Anti-tank missile;Missiles;1987;No;240;Yes;1992;Yes;New;0.0100;0.0100;2.4;No
20160;United States;Thailand;CH-47D Chinook;Transport helicopter;Aircraft;1990;No;3;No;1991;No;New;18.0000;18.0000;54;No
18190;United States;Italy;BGM-71 TOW;Anti-tank missile;Missiles;1987;No;240;Yes;1993;Yes;New;0.0100;0.0100;2.4;No
18190;United States;Italy;BGM-71 TOW;Anti-tank missile;Missiles;1987;No;240;Yes;1994;Yes;New;0.0100;0.0100;2.4;No
18190;United States;Italy;BGM-71 TOW;Anti-tank missile;Missiles;1987;No;240;Yes;1995;Yes;New;0.0100;0.0100;2.4;No
18190;United States;Italy;BGM-71 TOW;Anti-tank missile;Missiles;1987;No;120;Yes;1996;Yes;New;0.0100;0.0100;1.2;No
21561;Netherlands;Denmark;BPz-2;ARV;Armoured vehicles;1993;No;6;No;1993;No;Second hand;1.4000;0.56;3.36;No
19868;United States;Turkey;AIM-9M Sidewinder;AIM-9S;Missiles;1990;No;100;Yes;1993;Yes;New;0.1200;0.1200;12;No
19868;United States;Turkey;AIM-9M Sidewinder;AIM-9S;Missiles;1990;No;100;Yes;1994;Yes;New;0.1200;0.1200;12;No
21561;Netherlands;Denmark;BPz-2;ARV;Armoured vehicles;1993;No;8;No;1995;No;Second hand;1.4000;0.56;4.48;No
26077;Germany;Denmark;BrPz-1 Biber;ABL;Armoured vehicles;1996;Yes;2;No;1997;No;Second hand;1.0000;0.4;0.8;No
26082;Germany;Malta;Kondor;Minesweeper;Ships;1997;No;1;No;1997;No;Second hand;15.0000;6;6;No
21497;Nicaragua;Peru;Igla-1/SA-16;Portable SAM;Missiles;1992;No;108;Yes;1992;No;Second hand;0.0700;0.028;3.024;No
21497;Nicaragua;Peru;Igla-1/SA-16;Portable SAM;Missiles;1992;No;108;Yes;1993;No;Second hand;0.0700;0.028;3.024;No
23135;Czechia;Cambodia;OT-64A;APC;Armoured vehicles;1994;No;26;No;1994;No;Second hand;0.2700;0.108;2.808;No
25501;United States;Chile;MD-500E;Light helicopter;Aircraft;1995;No;6;No;1996;No;New;0.7000;0.7000;4.2;No
17574;United States;Denmark;FIM-92 Stinger;Portable SAM;Missiles;1991;No;280;Yes;1994;No;New;0.0800;0.0800;22.4;No
17574;United States;Denmark;FIM-92 Stinger;Portable SAM;Missiles;1991;No;280;Yes;1995;No;New;0.0800;0.0800;22.4;No
17574;United States;Denmark;FIM-92 Stinger;Portable SAM;Missiles;1991;No;280;Yes;1996;No;New;0.0800;0.0800;22.4;No
19868;United States;Turkey;AIM-9M Sidewinder;AIM-9S;Missiles;1990;No;110;Yes;1995;No;New;0.1200;0.1200;13.2;No
20988;United States;Saudi Arabia;AIM-9M Sidewinder;AIM-9S;Missiles;1992;No;125;Yes;1995;Yes;New;0.1200;0.1200;15;No
20988;United States;Saudi Arabia;AIM-9M Sidewinder;AIM-9S;Missiles;1992;No;130;Yes;1996;Yes;New;0.1200;0.1200;15.6;No
53039;United Kingdom;Canada;Air refuel system;Air refuel system;Other;1990;No;5;No;1991;No;New;10.0000;10.0000;50;No
23244;Germany;Finland;M-46 130mm;Towed gun;Artillery;1993;Yes;166;No;1994;No;Second hand;0.6500;0.26;43.16;No
37159;Italy;Argentina;Compact 40L70;Naval gun;Naval weapons;1978;Yes;2;No;2000;No;New;2.5000;2.5000;5;No
20988;United States;Saudi Arabia;AIM-9M Sidewinder;AIM-9S;Missiles;1992;No;45;Yes;1997;No;New;0.1200;0.1200;5.4;No
26064;China;Albania;HY-2/SY-1A/CSS-N-2;Anti-ship missile;Missiles;1994;No;15;Yes;1995;No;New;0.7000;0.7000;10.5;No
20726;Germany;Tunisia;Kondor;Minesweeper;Ships;1992;No;4;No;1992;No;Second hand;15.0000;6;24;No
26057;Germany;Tunisia;Kondor;Minesweeper;Ships;1997;No;1;No;1997;No;Second hand;15.0000;6;6;No
4085;United States;Taiwan;RIM-66B Standard-1MR;SAM;Missiles;1983;No;25;Yes;1991;Yes;New;0.2500;0.2500;6.25;No
4085;United States;Taiwan;RIM-66B Standard-1MR;SAM;Missiles;1983;No;15;Yes;1992;Yes;New;0.2500;0.2500;3.75;No
25501;United States;Chile;MD-500E;Light helicopter;Aircraft;1995;No;3;Yes;1997;Yes;New;0.7000;0.7000;2.1;No
19486;United States;Saudi Arabia;M-2 Bradley;IFV;Armoured vehicles;1989;No;75;Yes;1991;No;New;1.6000;1.6000;120;No
19486;United States;Saudi Arabia;M-2 Bradley;IFV;Armoured vehicles;1989;No;11;Yes;1992;No;New;1.6000;1.6000;17.6;No
19942;United States;Saudi Arabia;M-88;ARV;Armoured vehicles;1990;No;12;Yes;1992;No;New;1.5000;1.5000;18;No
23226;United States;Chile;MD-500E;Light helicopter;Aircraft;1994;Yes;10;Yes;1994;No;New;0.7000;0.7000;7;No
17434;United States;Australia;S-70B/SH-60B Seahawk;ASW helicopter;Aircraft;1986;No;4;No;1991;No;New;17.0000;17.0000;68;No
20244;Switzerland;Germany;PC-9;Trainer aircraft;Aircraft;1989;No;5;No;1991;No;New;1.4000;1.4000;7;No
20153;United States;Egypt;F-16C;FGA aircraft;Aircraft;1990;No;5;No;1994;No;New;28.5000;28.5000;142.5;No
24434;Israel;SLA (Lebanon)*;M-66 160mm SP;Self-propelled mortar;Artillery;1994;Yes;20;No;1996;No;Second hand;0.6000;0.24;4.8;No
23238;Poland;Angola;BMP-2;IFV;Armoured vehicles;1994;No;50;No;1994;No;Second hand;0.9000;0.36;18;No
24404;South Africa;Cote d'Ivoire;Mamba;APC;Armoured vehicles;1994;Yes;10;No;1995;No;New;0.1500;0.1500;1.5;No
23101;Slovakia;Sierra Leone;OT-64A;APC;Armoured vehicles;1993;Yes;10;No;1994;No;Second hand;0.2700;0.108;1.08;No
26408;Unknown supplier(s);Bosnia-Herzegovina;Type-63 107mm;Towed MRL;Artillery;1993;Yes;10;Yes;1994;Yes;Second hand;0.0500;0.02;0.2;No
21825;Chile;Mauritius;Guardian;OPV;Ships;1994;No;1;No;1996;No;New;28.5000;28.5000;28.5;No
22020;India;Mauritius;SDB Mk-2;Patrol craft;Ships;1993;No;1;No;1993;No;Second hand;11.0000;4.4;4.4;No
23847;Switzerland;Saudi Arabia;Skyguard;Fire control radar;Sensors;1988;No;5;Yes;1996;No;New;5.0000;5.0000;25;No
24280;France;Indonesia;Mistral;Portable SAM;Missiles;1996;No;60;Yes;1997;Yes;New;0.1000;0.1000;6;No
22184;United States;Canada;King Air;Light transport ac;Aircraft;1995;Yes;8;No;1995;No;New;2.7500;2.7500;22;No
20918;France;Belgium;Mistral;Portable SAM;Missiles;1991;No;145;Yes;1993;No;New;0.1000;0.1000;14.5;No
20918;France;Belgium;Mistral;Portable SAM;Missiles;1991;No;145;Yes;1994;No;New;0.1000;0.1000;14.5;No
20083;France;Qatar;Mistral;Portable SAM;Missiles;1990;No;100;Yes;1992;No;New;0.1000;0.1000;10;No
20083;France;Qatar;Mistral;Portable SAM;Missiles;1990;No;100;Yes;1993;No;New;0.1000;0.1000;10;No
20083;France;Qatar;Mistral;Portable SAM;Missiles;1990;No;100;Yes;1994;No;New;0.1000;0.1000;10;No
20083;France;Qatar;Mistral;Portable SAM;Missiles;1990;No;100;Yes;1995;No;New;0.1000;0.1000;10;No
20083;France;Qatar;Mistral;Portable SAM;Missiles;1990;No;100;Yes;1996;No;New;0.1000;0.1000;10;No
25798;South Africa;Colombia;RG-31 Nyala;APC;Armoured vehicles;1995;Yes;4;No;1996;No;New;0.1800;0.1800;0.72;No
30792;China;Myanmar;PL-5B;SRAAM;Missiles;1993;Yes;50;Yes;1998;Yes;New;0.0900;0.0900;4.5;No
23142;China;Myanmar;Type-311;Fire control radar;Sensors;1990;Yes;1;Yes;1993;Yes;New;1.5000;1.5000;1.5;No
24225;Russia;India;BMP-2;IFV;Armoured vehicles;1985;Yes;100;Yes;1996;No;New;0.9000;0.9000;90;Yes
24547;Egypt;Bosnia-Herzegovina;D-30 122mm;Towed gun;Artillery;1996;No;12;No;1996;No;Second hand;0.3500;0.14;1.68;No
22438;France;Cyprus;AMX-VCI;APC;Armoured vehicles;1989;No;12;No;1991;No;New;0.2500;0.2500;3;No
22948;South Africa;LF (Lebanon)*;MILAN;Anti-tank missile;Missiles;1991;Yes;38;Yes;1991;No;New;0.0100;0.0100;0.38;No
22948;South Africa;LF (Lebanon)*;MILAN;Anti-tank missile;Missiles;1991;Yes;37;Yes;1992;No;New;0.0100;0.0100;0.37;No
22448;United Kingdom;Brazil;River;Minesweeper;Ships;1994;No;3;No;1995;No;Second hand;17.5000;7;21;No
24169;United States;Bosnia-Herzegovina;M-113;APC;Armoured vehicles;1996;No;80;No;1996;No;Second hand;0.2500;0.1;8;No
23238;Poland;Angola;BMP-2;IFV;Armoured vehicles;1994;No;2;Yes;1995;No;Second hand;0.9000;0.36;0.72;No
52826;Germany;Kuwait;BF-12L413;Diesel engine;Engines;1998;No;36;Yes;2000;No;New;0.1200;0.1200;4.32;No
18122;Sweden;Finland;RBS-15M;Anti-ship missile;Missiles;1987;Yes;12;Yes;1991;Yes;New;1.0000;1.0000;12;No
18122;Sweden;Finland;RBS-15M;Anti-ship missile;Missiles;1987;Yes;24;Yes;1992;Yes;New;1.0000;1.0000;24;No
22875;France;UAE;AS-15TT;Anti-ship missile;Missiles;1997;Yes;30;Yes;2000;Yes;New;0.2800;0.2800;8.4;No
28344;Greece;Spain;Boeing-707;Transport aircraft;Aircraft;1994;Yes;1;No;1994;Yes;Second hand;44.5000;17.8;17.8;No
19493;United Kingdom;Kuwait;EMB-312 Tucano;Trainer aircraft;Aircraft;1989;No;16;Yes;1995;No;New;1.6500;1.6500;26.4;No
24876;Australia;Kuwait;S-600;APC;Armoured vehicles;1997;No;2;No;1997;No;New;0.1800;0.1800;0.36;No
24876;Australia;Kuwait;S-600;APC;Armoured vehicles;1997;No;20;No;1998;No;New;0.1800;0.1800;3.6;No
21558;United Kingdom;Central African Republic;BN-2 Islander;Light transport ac;Aircraft;1992;No;1;No;1992;Yes;New;0.6000;0.6000;0.6;No
25504;Czechia;Sri Lanka;T-55AM-2;Tank;Armoured vehicles;1995;Yes;15;No;1996;No;Second hand;1.5000;0.6;9;No
25504;Czechia;Sri Lanka;T-55AM-2;Tank;Armoured vehicles;1995;Yes;3;No;1997;No;Second hand;1.5000;0.6;1.8;No
22017;United States;Norway;AIM-120A AMRAAM;BVRAAM;Missiles;1994;No;54;No;1995;No;New;0.4000;0.4000;21.6;No
28397;Italy;Spain;Spada-2000;SAM system;Air defence systems;1996;Yes;1;No;1999;Yes;New;16.0000;16.0000;16;No
22017;United States;Norway;AIM-120A AMRAAM;BVRAAM;Missiles;1994;No;98;No;1996;No;New;0.4000;0.4000;39.2;No
22017;United States;Norway;AIM-120A AMRAAM;BVRAAM;Missiles;1994;No;58;No;1997;No;New;0.4000;0.4000;23.2;No
20070;United States;Spain;AV-8B Harrier-2 Plus;FGA aircraft;Aircraft;1993;No;5;No;1996;No;New;27.0000;27.0000;135;No
20070;United States;Spain;AV-8B Harrier-2 Plus;FGA aircraft;Aircraft;1993;No;3;No;1997;No;New;27.0000;27.0000;81;No
24617;Sweden;Chile;Alvsborg;Minelayer;Ships;1996;No;1;No;1996;No;Second hand;86.3600;34.544;34.544;No
27034;Germany;Finland;RM-70 122mm;Self-propelled MRL;Artillery;1991;Yes;36;Yes;1991;Yes;Second hand;0.7500;0.3;10.8;No
23377;United States;Thailand;M-901 ITV;Tank destroyer;Armoured vehicles;1995;No;18;No;1997;No;New;0.9000;0.9000;16.2;No
24288;United States;Saudi Arabia;M-113;APC;Armoured vehicles;1994;No;56;No;1997;No;Second hand;0.2500;0.1;5.6;No
22444;Poland;Cambodia;T-55AM-2;Tank;Armoured vehicles;1994;No;50;No;1994;No;Second hand;1.5000;0.6;30;No
20249;United Kingdom;Chile;Leander;Frigate;Ships;1992;No;1;No;1992;No;Second hand;125.0000;50;50;No
21406;United States;Malaysia;AIM-7M Sparrow;BVRAAM;Missiles;1993;No;20;No;1997;No;New;0.1800;0.1800;3.6;No
27947;China;Bangladesh;Type-024/Hegu;FAC;Ships;1992;Yes;1;No;1992;No;New;15.0000;15.0000;15;No
24145;Italy;Eritrea;MB-339C;Trainer/combat ac;Aircraft;1996;No;6;No;1997;No;New;5.6000;5.6000;33.6;No
18891;United Kingdom;South Korea;Super Lynx-100;ASW Helicopter;Aircraft;1988;No;6;Yes;1991;No;New;13.5000;13.5000;81;No
28374;France;Senegal;SA-316B Alouette-3;Light helicopter;Aircraft;1995;No;1;No;1995;No;Second hand;0.9000;0.36;0.36;No
29448;France;Argentina;Durance;Support ship;Ships;1999;No;1;No;1999;Yes;Second hand;150.0000;60;60;No
21616;United States;Taiwan;Knox;Frigate;Ships;1994;No;3;No;1995;No;Second hand;275.0000;110;330;No
21191;Russia;Lithuania;L-39C Albatros;Trainer aircraft;Aircraft;1993;No;4;No;1993;No;Second hand;4.5000;1.8;7.2;No
20907;Russia;China;Su-27S/Flanker-B;FGA aircraft;Aircraft;1992;No;2;No;1992;No;New;42.5000;42.5000;85;No
24288;United States;Saudi Arabia;M-113;APC;Armoured vehicles;1994;No;103;Yes;1996;No;Second hand;0.2500;0.1;10.3;No
20596;United States;Egypt;F-16C;FGA aircraft;Aircraft;1991;No;14;No;1994;No;New;28.5000;28.5000;399;No
20596;United States;Egypt;F-16C;FGA aircraft;Aircraft;1991;No;31;No;1995;No;New;28.5000;28.5000;883.5;No
20596;United States;Egypt;F-16C;FGA aircraft;Aircraft;1991;No;1;No;1996;No;New;28.5000;28.5000;28.5;No
28128;United States;South Korea;AIM-7M Sparrow;BVRAAM;Missiles;1996;Yes;40;No;1997;No;New;0.1800;0.1800;7.2;No
21148;United States;Turkey;Knox;Frigate;Ships;1993;No;4;No;1993;No;Second hand;275.0000;110;440;No
24623;Serbia;DR Congo;G-2A Galeb;Trainer aircraft;Aircraft;1996;Yes;2;Yes;1997;No;Second hand;2.2500;0.9;1.8;No
28202;Turkey;Maldives;Cobra;APV;Armoured vehicles;1996;Yes;3;No;1997;No;New;0.1500;0.1500;0.45;No
24608;United States;Thailand;RGM-84 Harpoon;Anti-ship missile;Missiles;1996;Yes;8;Yes;1997;Yes;New;1.0000;1.0000;8;No
27617;Denmark;United States;Laura Maersk;Cargo ship;Ships;1993;No;3;Yes;1994;Yes;Second hand;125.0000;50;150;No
27619;Denmark;United States;Estelle Maersk;Cargo ship;Ships;1993;Yes;2;Yes;1993;Yes;Second hand;80.0000;32;64;No
27619;Denmark;United States;Estelle Maersk;Cargo ship;Ships;1993;Yes;3;Yes;1994;Yes;Second hand;80.0000;32;96;No
27380;China;Iran;WA-021/Type-88 155mm;Towed gun;Artillery;1990;Yes;15;Yes;1991;Yes;New;1.0000;1.0000;15;No
27778;Unknown supplier(s);Croatia;9M114 Shturm/AT-6;Anti-tank missile;Missiles;1994;Yes;50;Yes;1994;Yes;New;0.0200;0.0200;1;No
24193;Russia;Croatia;Mi-8MT/Mi-17;Transport helicopter;Aircraft;1992;Yes;10;Yes;1993;Yes;Second hand;6.7500;2.7;27;No
20345;United States;Saudi Arabia;AIM-7M Sparrow;BVRAAM;Missiles;1991;No;270;Yes;1994;Yes;New;0.1800;0.1800;48.6;No
18720;United States;Kuwait;AIM-7F Sparrow;BVRAAM;Missiles;1988;No;100;Yes;1992;Yes;New;0.1600;0.1600;16;No
18720;United States;Kuwait;AIM-7F Sparrow;BVRAAM;Missiles;1988;No;100;Yes;1993;Yes;New;0.1600;0.1600;16;No
19127;United States;Belgium;AIM-9M Sidewinder;AIM-9S;Missiles;1988;No;100;Yes;1991;Yes;New;0.1200;0.1200;12;No
19127;United States;Belgium;AIM-9M Sidewinder;AIM-9S;Missiles;1988;No;100;Yes;1992;Yes;New;0.1200;0.1200;12;No
19127;United States;Belgium;AIM-9M Sidewinder;AIM-9S;Missiles;1988;No;100;Yes;1993;Yes;New;0.1200;0.1200;12;No
19127;United States;Belgium;AIM-9M Sidewinder;AIM-9S;Missiles;1988;No;100;Yes;1994;Yes;New;0.1200;0.1200;12;No
20462;United States;Egypt;RGM-84 Harpoon;Anti-ship missile;Missiles;1991;No;5;Yes;1993;Yes;New;1.0000;1.0000;5;No
19928;United States;Egypt;RGM-84 Harpoon;Anti-ship missile;Missiles;1990;No;2;Yes;1992;Yes;New;1.0000;1.0000;2;No
19928;United States;Egypt;RGM-84 Harpoon;Anti-ship missile;Missiles;1990;No;5;Yes;1993;Yes;New;1.0000;1.0000;5;No
19928;United States;Egypt;RGM-84 Harpoon;Anti-ship missile;Missiles;1990;No;3;Yes;1995;Yes;New;1.0000;1.0000;3;No
19928;United States;Egypt;RGM-84 Harpoon;Anti-ship missile;Missiles;1990;No;3;Yes;1996;Yes;New;1.0000;1.0000;3;No
24193;Russia;Croatia;Mi-8MT/Mi-17;Transport helicopter;Aircraft;1992;Yes;10;Yes;1992;No;Second hand;6.7500;2.7;27;No
19928;United States;Egypt;RGM-84 Harpoon;Anti-ship missile;Missiles;1990;No;16;Yes;1997;Yes;New;1.0000;1.0000;16;No
18253;United States;Turkey;AIM-7F Sparrow;BVRAAM;Missiles;1987;No;60;Yes;1991;No;New;0.1600;0.1600;9.6;No
20345;United States;Saudi Arabia;AIM-7M Sparrow;BVRAAM;Missiles;1991;No;250;Yes;1992;No;New;0.1800;0.1800;45;No
20345;United States;Saudi Arabia;AIM-7M Sparrow;BVRAAM;Missiles;1991;No;250;Yes;1993;No;New;0.1800;0.1800;45;No
22366;United States;Japan;Standard Missile-2MR;SAM;Missiles;1994;No;56;Yes;1995;Yes;New;0.3000;0.3000;16.8;No
20353;United States;Italy;AGM-88 HARM;ARM;Missiles;1992;No;74;Yes;1993;Yes;New;0.2500;0.2500;18.5;No
28387;France;Saudi Arabia;VBL;APV;Armoured vehicles;1997;Yes;2;No;1997;No;New;0.1200;0.1200;0.24;No
19127;United States;Belgium;AIM-9M Sidewinder;AIM-9S;Missiles;1988;No;45;Yes;1995;No;New;0.1200;0.1200;5.4;No
20462;United States;Egypt;RGM-84 Harpoon;Anti-ship missile;Missiles;1991;No;15;Yes;1992;No;New;1.0000;1.0000;15;No
28031;Germany;Greece;P-40/Long Track;Air search radar;Sensors;1991;No;1;Yes;1992;No;Second hand;8.0000;3.2;3.2;No
20965;United States;United Kingdom;AIM-9M Sidewinder;AIM-9S;Missiles;1990;No;100;Yes;1992;Yes;New;0.1200;0.1200;12;No
19505;France;Switzerland;AS-532 Cougar/AS-332;Transport helicopter;Aircraft;1989;No;1;No;1991;No;New;7.2500;7.2500;7.25;No
28067;United States;Japan;Standard Missile-2MR;SAM;Missiles;1995;No;24;Yes;1998;Yes;New;0.3000;0.3000;7.2;No
27399;United States;El Salvador;MD-520N;Light helicopter;Aircraft;1997;Yes;2;No;1998;No;New;0.7500;0.7500;1.5;No
27871;United States;Egypt;Perry;Frigate;Ships;1998;No;1;No;1999;Yes;Second hand;300.0000;120;120;No
24311;China;Cambodia;Y-12;Light transport ac;Aircraft;1994;Yes;2;No;1994;Yes;New;2.0000;2.0000;4;No
